Data from C2_50x_CarbonTape_Reflection_1.txt Node
Date: Tue Mar 04 09:03:28 CET 2025
User: SchwarzN
Spectrometer: QEP00228
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.905	-71.88
198.705	331.25
199.505	-3.57
200.306	262.5
201.106	5
201.906	18.11
202.706	20.75
203.506	-0.27
204.306	28.3
205.106	15.05
205.906	16.76
206.706	22.52
207.505	28.86
208.305	-0.28
209.104	20.91
209.904	11.44
210.703	2.24
211.503	-2.65
212.302	13.89
213.101	2.52
213.9	9.56
214.699	11.49
215.498	9.21
216.297	12.11
217.096	20.4
217.895	18.3
218.694	9.51
219.492	20.29
220.291	17.57
221.089	28.47
221.888	11.75
222.686	6.68
223.484	23.88
224.283	14.9
225.081	5.53
225.879	10.75
226.677	-1.52
227.475	7.52
228.273	9.35
229.071	15.91
229.868	18.04
230.666	11.94
231.464	12.14
232.261	10.28
233.059	20.33
233.856	11.19
234.654	11.81
235.451	0.81
236.248	3.29
237.045	12.62
237.842	11.28
238.639	5.28
239.436	9.03
240.233	1.73
241.03	-2.68
241.827	-0.27
242.623	14.44
243.42	4.09
244.216	0.77
245.013	18.88
245.809	12.5
246.605	17.86
247.402	11.96
248.198	23.35
248.994	-3.1
249.79	12.5
250.586	16.47
251.382	6.12
252.178	18.03
252.973	8.78
253.769	9.35
254.565	8.93
255.36	16.89
256.156	27.12
256.951	6.75
257.746	23.2
258.542	27.29
259.337	15.5
260.132	23.52
260.927	15.17
261.722	21.46
262.517	20.71
263.312	9.35
264.107	-3.12
264.901	7.11
265.696	-5.84
266.491	6.05
267.285	0.72
268.08	24.79
268.874	10.45
269.668	17.44
270.463	-2.56
271.257	7.48
272.051	16.58
272.845	6.62
273.639	8.55
274.433	4.03
275.226	25
276.02	-0.26
276.814	19.66
277.607	-0.23
278.401	0.6
279.194	12.6
279.988	14.44
280.781	27.22
281.574	9.51
282.368	9.17
283.161	2.95
283.954	18.7
284.747	8.94
285.54	16.73
286.332	19.15
287.125	13.62
287.918	8.96
288.711	1.52
289.503	13.49
290.296	11.96
291.088	1.46
291.88	-1.12
292.673	15.93
293.465	10.66
294.257	10.29
295.049	3.57
295.841	9.71
296.633	10.79
297.425	17.93
298.217	9.11
299.008	13.98
299.8	17.52
300.591	16.27
301.383	21.14
302.174	14.87
302.966	14.21
303.757	10.37
304.548	18.07
305.339	10.61
306.13	13.59
306.921	26.29
307.712	8.05
308.503	3.68
309.294	2.41
310.085	10.11
310.875	2.52
311.666	-1.69
312.457	9.04
313.247	6.16
314.037	19.69
314.828	6.63
315.618	5.38
316.408	12.34
317.198	11.16
317.988	5.38
318.778	5.27
319.568	10.24
320.358	6.25
321.147	18.07
321.937	12.97
322.727	7.53
323.516	12.14
324.306	19.46
325.095	20.21
325.884	17.68
326.674	13.91
327.463	14.6
328.252	0.5
329.041	17.68
329.83	5.34
330.619	19.11
331.408	14.87
332.196	19.07
332.985	8.28
333.774	9.66
334.562	6.21
335.351	8.75
336.139	11.68
336.927	17.11
337.716	4.91
338.504	15.29
339.292	18.96
340.08	10.47
340.868	6.42
341.656	14.44
342.443	18.85
343.231	12.04
344.019	9.05
344.806	16.15
345.594	4.51
346.381	11.39
347.169	6.91
347.956	11.57
348.743	3.38
349.531	11.97
350.318	20.92
351.105	15.05
351.892	14.17
352.679	16.44
353.465	12.67
354.252	10.98
355.039	11.31
355.825	5.96
356.612	7.57
357.398	3.41
358.185	18.24
358.971	12.68
359.757	7.84
360.543	14.86
361.33	13.76
362.116	17.16
362.902	10.66
363.687	12.68
364.473	9.5
365.259	16.26
366.045	12.83
366.83	13.61
367.616	16.37
368.401	11.28
369.187	16.7
369.972	15.7
370.757	16.97
371.542	16.7
372.327	14.05
373.112	14.53
373.897	13.55
374.682	10.02
375.467	6.38
376.252	14.41
377.036	13.37
377.821	14.92
378.606	23.29
379.39	16.7
380.174	8.55
380.959	12.72
381.743	6.03
382.527	12.92
383.311	12.32
384.095	10.56
384.879	13.36
385.663	14.2
386.447	11.82
387.23	13.44
388.014	16.14
388.798	10.3
389.581	16.5
390.365	14.1
391.148	6.96
391.931	12.07
392.714	10.93
393.498	15.21
394.281	11.8
395.064	13.51
395.847	13.19
396.629	15.27
397.412	12.2
398.195	14.27
398.978	11.45
399.76	12.48
400.543	11.47
401.325	11.38
402.107	14.19
402.89	11.28
403.672	9.83
404.454	11.02
405.236	12.78
406.018	13.02
406.8	11.17
407.582	12.44
408.364	10.46
409.145	11.14
409.927	11.49
410.708	11.19
411.49	11.72
412.271	12
413.053	11.31
413.834	11.42
414.615	11.82
415.396	11.54
416.177	11.32
416.958	11.8
417.739	11.47
418.52	11.69
419.301	11.69
420.081	11.78
420.862	11.72
421.642	11.71
422.423	11.91
423.203	12.06
423.983	12.1
424.764	12.08
425.544	12.23
426.324	12.27
427.104	12.45
427.884	12.39
428.664	12.49
429.443	12.63
430.223	12.73
431.003	12.78
431.782	12.82
