Data from C1_50x_CarbonTape_Reflection_1.txt Node
Date: Tue Mar 04 08:52:42 CET 2025
User: SchwarzN
Spectrometer: QEP00228
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.905	-25
198.705	75
199.505	-14.29
200.306	-250
201.106	6.67
201.906	17.35
202.706	1
203.506	4.26
204.306	6.59
205.106	16.33
205.906	29.55
206.706	22.77
207.505	20.91
208.305	1.11
209.104	24.04
209.904	4.26
210.703	16.67
211.503	3.53
212.302	21.21
213.101	17.43
213.9	9.8
214.699	12.61
215.498	7.37
216.297	14.43
217.096	-4.6
217.895	7.22
218.694	13.27
219.492	9.84
220.291	18.81
221.089	26.73
221.888	25.64
222.686	18.81
223.484	6.25
224.283	17.17
225.081	4.81
225.879	18
226.677	4.88
227.475	8.74
228.273	15.65
229.071	25.25
229.868	2.61
230.666	13.33
231.464	17.14
232.261	6.45
233.059	9.35
233.856	18.1
234.654	1.85
235.451	0
236.248	19.3
237.045	16.83
237.842	10.62
238.639	9.17
239.436	18.52
240.233	-2.97
241.03	-9.52
241.827	-3.19
242.623	18.1
243.42	4.31
244.216	0
245.013	17.02
245.809	19.49
246.605	11.43
247.402	10.43
248.198	3.77
248.994	16.19
249.79	18.64
250.586	24.6
251.382	-3.19
252.178	3.85
252.973	19.82
253.769	14.78
254.565	15.31
255.36	9.01
256.156	28.3
256.951	7
257.746	18.02
258.542	23.85
259.337	18.18
260.132	23.73
260.927	-0.85
261.722	10
262.517	12.38
263.312	2.61
264.107	-16.35
264.901	4.07
265.696	5.61
266.491	1.05
267.285	-4.81
268.08	14.17
268.874	20.49
269.668	13.45
270.463	4.72
271.257	17.09
272.051	14.85
272.845	-3.92
273.639	23.68
274.433	16.1
275.226	10.57
276.02	-1.04
276.814	19.08
277.607	19.44
278.401	10.48
279.194	24
279.988	5.17
280.781	16.3
281.574	12.39
282.368	17.27
283.161	18.11
283.954	10.24
284.747	10.09
285.54	12.5
286.332	13.71
287.125	7.32
287.918	10.83
288.711	8.7
289.503	20.86
290.296	14.78
291.088	-5
291.88	5.36
292.673	11.29
293.465	6.98
294.257	11.11
295.049	6.02
295.841	10.74
296.633	23.29
297.425	17.39
298.217	13.95
299.008	11.02
299.8	14.97
300.591	8.22
301.383	10.29
302.174	14.38
302.966	10.79
303.757	6.5
304.548	13.87
305.339	3.6
306.13	13.77
306.921	17.65
307.712	19.18
308.503	12.4
309.294	13.16
310.085	7.35
310.875	6.71
311.666	6.02
312.457	1.54
313.247	16.9
314.037	10.27
314.828	17.01
315.618	6.25
316.408	17.76
317.198	12.58
317.988	6.94
318.778	12.24
319.568	9.72
320.358	9.29
321.147	10.81
